"YEAR","MONTH","CITY","COUNT"
1960,6,"FORT WILLIAM",43
1960,6,"GALT",20
1960,6,"GEORGETOWN",6
1960,6,"GODERICH",6
1960,6,"GUELPH",29
1960,6,"HAMILTON",269
1960,6,"HAWKESBURY",9
1960,6,"HUNTSVILLE",10
1960,6,"INGERSOLL",11
1960,6,"ISLINGTON",6
1960,6,"KAPUSKASING",7
1960,6,"KENORA",12
1960,6,"KINGSTON",44
1960,6,"KITCHENER",76
1960,6,"LEAMINGTON",12
1960,6,"LEASIDE",8
1960,6,"LINDSAY",13
1960,6,"LISTOWEL",8
1960,6,"LONDON",126
1960,6,"LONG BRANCH",10
1960,6,"MEAFORD",9
1960,6,"MERRITTON",6
1960,6,"MILTON",9
1960,6,"MIMICO",18
1960,6,"N YORK TWP",93
1960,6,"NEW LISKEARD",9
1960,6,"NEW TORONTO",6
1960,6,"NEWMARKET",14
1960,6,"NIAGARA FALLS",43
1960,6,"NORTH BAY",34
1960,6,"OAKVILLE",17
1960,6,"ORILLIA",19
1960,6,"OSHAWA",72
1960,6,"OTTAWA",232
1960,6,"OWEN SOUND",17
1960,6,"PEMBROKE",17
1960,6,"PENETANGUISHENE",6
1960,6,"PERTH",11
1960,6,"PETERBOROUGH",44
1960,6,"PICTON",8
1960,6,"PORT ARTHUR",31
1960,6,"PORT COLBORNE",14
1960,6,"PORT CREDIT",9
1960,6,"PORT HOPE",10
1960,6,"PRESTON",6
1960,6,"RICHMOND HILL",8
1960,6,"RIVERSIDE",8
1960,6,"SANDWICH W TWP",6
1960,6,"SARNIA",42
1960,6,"SAULT STE MARIE",56
1960,6,"SCARBOROUGH TWP",73
1960,6,"SIMCOE",9
1960,6,"SMITHS FALLS",8
1960,6,"ST CATHARINES",50
1960,6,"ST THOMAS",29
1960,6,"STAMFORD TWP",13
1960,6,"STONEY CREEK",7
1960,6,"STRATFORD",20
1960,6,"STRATHROY",11
1960,6,"SUDBURY",79
1960,6,"SWANSEA",13
1960,6,"TECK TWP",17
1960,6,"TECUMSEH",6
1960,6,"THOROLD",10
1960,6,"TILLSONBURG",6
1960,6,"TIMMINS",19
1960,6,"TORONTO",1308
1960,6,"TORONTO TWP",13
1960,6,"TRENTON",13
1960,6,"UXBRIDGE",7
1960,6,"VAUGHAN TWP",6
1960,6,"WALKERTON",6
1960,6,"WALLACEBURG",14
1960,6,"WATERLOO",9
1960,6,"WELLAND",31
1960,6,"WESTON",21
1960,6,"WHITBY",11
1960,6,"WINDSOR",126
1960,6,"WOODSTOCK",26
1960,6,"YORK TWP",36
1960,3,"ANCASTER",8
1960,3,"AYLMER",6
1960,3,"BELLEVILLE",10
1960,3,"BRAMPTON",8
1960,3,"BRANTFORD",23
1960,3,"BURLINGTON",7
1960,3,"CHATHAM",14
1960,3,"CORNWALL",7
1960,3,"DRYDEN",6
1960,3,"ELLIOT LAKE",6
1960,3,"ETOBICOKE TWP",18
1960,3,"FORT WILLIAM",14
1960,3,"GALT",9
1960,3,"GUELPH",13
1960,3,"HAMILTON",82
1960,3,"INGERSOLL",6
1960,3,"KINGSTON",22
1960,3,"KITCHENER",23
1960,3,"LONDON",53
1960,3,"MIMICO",6
1960,3,"N YORK TWP",31
1960,3,"NEWMARKET",6
1960,3,"NIAGARA FALLS",17
1960,3,"NORTH BAY",10
1960,3,"OSHAWA",23
1960,3,"OTTAWA",72
1960,3,"OWEN SOUND",8
1960,3,"PARRY SOUND",6
1960,3,"PEMBROKE",8
1960,3,"PETERBOROUGH",15
1960,3,"PORT ARTHUR",16
1960,3,"PORT CREDIT",6
1960,3,"SARNIA",15
1960,3,"SAULT STE MARIE",18
1960,3,"SCARBOROUGH TWP",20
1960,3,"ST CATHARINES",24
1960,3,"ST THOMAS",12
1960,3,"STRATFORD",8
1960,3,"SUDBURY",21
1960,3,"TECK TWP",7
1960,3,"TIMMINS",8
1960,3,"TORONTO",499
1960,3,"TORONTO TWP",7
1960,3,"TRENTON",6
1960,3,"WALLACEBURG",7
1960,3,"WELLAND",11
1960,3,"WHITBY",7
1960,3,"WINDSOR",33
1960,3,"WOODSTOCK",9
1960,3,"YORK TWP",19
1960,5,"AURORA",7
1960,5,"AYLMER",11
1960,5,"BANCROFT",6
1960,5,"BARRIE",11
1960,5,"BELLEVILLE",12
1960,5,"BLENHEIM",6
1960,5,"BOWMANVILLE",6
1960,5,"BRAMPTON",9
1960,5,"BRANTFORD",51
1960,5,"BROCKVILLE",6
1960,5,"BURLINGTON",23
1960,5,"CHATHAM",26
1960,5,"COBOURG",7
1960,5,"COCHRANE",6
1960,5,"CONISTON",6
1960,5,"CORNWALL",27
1960,5,"DUNDAS",11
1960,5,"E YORK TWP",10
1960,5,"EASTVIEW",18
1960,5,"ELLIOT LAKE",11
1960,5,"ESSEX",6
1960,5,"ETOBICOKE TWP",39
1960,5,"FORT ERIE",6
1960,5,"FORT WILLIAM",20
1960,5,"GALT",25
1960,5,"GANANOQUE",6
1960,5,"GEORGETOWN",6
1960,5,"GODERICH",6
1960,5,"GRANTHAM TWP",8
1960,5,"GUELPH",26
1960,5,"HAMILTON",221
1960,5,"HAWKESBURY",7
1960,5,"HUNTSVILLE",8
1960,5,"KENORA",12
1960,5,"KINGSTON",56
1960,5,"KITCHENER",52
1960,5,"LAKEFIELD",6
1960,5,"LEAMINGTON",10
1960,5,"LEASIDE",9
1960,5,"LINDSAY",12
1960,5,"LONDON",102
1960,5,"LONG BRANCH",11
1960,5,"MIDLAND",6
1960,5,"MIMICO",11
1960,5,"N YORK TWP",56
1960,5,"NEW LISKEARD",6
1960,5,"NEWMARKET",10
1960,5,"NIAGARA FALLS",27
1960,5,"NORTH BAY",30
1960,5,"NORWOOD",6
1960,5,"OAKVILLE",20
1960,5,"ORILLIA",18
1960,5,"OSHAWA",47
1960,5,"OTTAWA",195
1960,5,"OWEN SOUND",8
1960,5,"PARRY SOUND",7
1960,5,"PEMBROKE",17
1960,5,"PENETANGUISHENE",6
1960,5,"PETERBOROUGH",38
1960,5,"PORT ARTHUR",25
1960,5,"PORT COLBORNE",12
1960,5,"PRESCOTT",7
1960,5,"RENFREW",7
1960,5,"RICHMOND HILL",12
1960,5,"RIVERSIDE",7
1960,5,"SANDWICH E TWP",7
1960,5,"SARNIA",40
1960,5,"SAULT STE MARIE",45
1960,5,"SCARBOROUGH TWP",42
1960,5,"SIMCOE",12
1960,5,"ST CATHARINES",35
1960,5,"ST THOMAS",20
1960,5,"STRATFORD",14
1960,5,"STRATHROY",9
1960,5,"SUDBURY",76
1960,5,"SWANSEA",8
1960,5,"TECK TWP",10
1960,5,"TECUMSEH",6
1960,5,"TILBURY",7
1960,5,"TIMMINS",25
1960,5,"TORONTO",1066
1960,5,"TORONTO TWP",12
1960,5,"TRENTON",14
1960,5,"WALLACEBURG",10
1960,5,"WATERLOO",9
1960,5,"WELLAND",22
1960,5,"WESTON",20
1960,5,"WINDSOR",127
1960,5,"WINGHAM",6
1960,5,"WOODSTOCK",10
1960,5,"YORK TWP",43
1960,11,"AYLMER",7
1960,11,"BARRIE",9
1960,11,"BELLEVILLE",16
1960,11,"BOWMANVILLE",7
1960,11,"BRAMPTON",7
1960,11,"BRANTFORD",38
1960,11,"BURLINGTON",12
1960,11,"CHARLOTTENBRGH",6
1960,11,"CHATHAM",18
1960,11,"COBOURG",6
1960,11,"CORNWALL",17
1960,11,"DUNNVILLE",6
1960,11,"E YORK TWP",12
1960,11,"ELLIOT LAKE",8
1960,11,"ETOBICOKE TWP",19
1960,11,"FORT ERIE",6
1960,11,"FORT FRANCES",6
1960,11,"FORT WILLIAM",28
1960,11,"GALT",21
1960,11,"GEORGETOWN",8
1960,11,"GRANTHAM TWP",8
1960,11,"GUELPH",25
1960,11,"HAMILTON",176
1960,11,"KENORA",9
1960,11,"KINGSTON",44
1960,11,"KITCHENER",38
1960,11,"LEAMINGTON",8
1960,11,"LINDSAY",12
1960,11,"LONDON",92
1960,11,"MIDLAND",8
1960,11,"MIMICO",14
1960,11,"N YORK TWP",38
1960,11,"NEW TORONTO",6
1960,11,"NIAGARA FALLS",32
1960,11,"NORTH BAY",21
1960,11,"OAKVILLE",12
1960,11,"ORILLIA",10
1960,11,"OSHAWA",35
1960,11,"OTTAWA",141
1960,11,"OWEN SOUND",9
1960,11,"PARRY SOUND",9
1960,11,"PEMBROKE",15
1960,11,"PENETANGUISHENE",6
1960,11,"PETERBOROUGH",37
1960,11,"PICTON",6
1960,11,"PORT ARTHUR",33
1960,11,"PORT CREDIT",7
1960,11,"PRESTON",6
1960,11,"RENFREW",8
1960,11,"RICHMOND HILL",6
1960,11,"SANDWICH E TWP",6
1960,11,"SARNIA",22
1960,11,"SAULT STE MARIE",34
1960,11,"SCARBOROUGH TWP",58
1960,11,"SIMCOE",10
1960,11,"SMITHS FALLS",10
1960,11,"ST CATHARINES",50
1960,11,"ST THOMAS",8
1960,11,"STRATFORD",8
1960,11,"SUDBURY",46
1960,11,"TECK TWP",6
1960,11,"TECUMSEH",7
1960,11,"THOROLD",9
1960,11,"TIMMINS",14
1960,11,"TORONTO",760
1960,11,"TORONTO TWP",8
1960,11,"TRENTON",7
1960,11,"WATERLOO",13
1960,11,"WELLAND",20
1960,11,"WESTON",9
1960,11,"WHITBY",8
1960,11,"WINDSOR",89
1960,11,"WOODSTOCK",9
1960,11,"YORK TWP",23
1960,10,"ALEXANDRIA",6
1960,10,"ALLISTON",7
1960,10,"AMHERSTBURG",8
1960,10,"ARNPRIOR",7
1960,10,"AURORA",7
1960,10,"BANCROFT",7
1960,10,"BARRIE",21
1960,10,"BELLEVILLE",27
1960,10,"BLENHEIM",6
1960,10,"BLIND RIVER",7
1960,10,"BRAMPTON",18
1960,10,"BRANTFORD",76
1960,10,"BROCKVILLE",22
1960,10,"BURLINGTON",28
1960,10,"CALEDONIA",6
1960,10,"CHATHAM",27
1960,10,"CHESTERVILLE",6
1960,10,"CLINTON",9
1960,10,"COBOURG",10
1960,10,"COPPER CLIFF",9
1960,10,"CORNWALL",34
1960,10,"CORNWALL TWP",6
1960,10,"CYRVILLE",6
1960,10,"DELHI",10
1960,10,"DRYDEN",9
1960,10,"DUNDAS",9
1960,10,"DUNNVILLE",8
1960,10,"E YORK TWP",14
1960,10,"EASTVIEW",25
1960,10,"ELLIOT LAKE",7
1960,10,"ETOBICOKE TWP",50
1960,10,"FORT ERIE",11
1960,10,"FORT FRANCES",12
1960,10,"FORT WILLIAM",39
1960,10,"GALT",21
1960,10,"GANANOQUE",6
1960,10,"GEORGETOWN",8
1960,10,"GRANTHAM TWP",7
1960,10,"GRIMSBY",8
1960,10,"GUELPH",40
1960,10,"HAMILTON",261
1960,10,"HANOVER",7
1960,10,"HAWKESBURY",12
1960,10,"HESPELER",9
1960,10,"HUNTSVILLE",9
1960,10,"KAPUSKASING",9
1960,10,"KENORA",11
1960,10,"KINGSTON",43
1960,10,"KINGSVILLE",8
1960,10,"KITCHENER",75
1960,10,"LEAMINGTON",15
1960,10,"LEASIDE",10
1960,10,"LINDSAY",16
1960,10,"LISTOWEL",6
1960,10,"LONDON",166
1960,10,"LONG BRANCH",6
1960,10,"MIDLAND",9
1960,10,"MILTON",7
1960,10,"MIMICO",20
1960,10,"N YORK TWP",81
1960,10,"NEW LISKEARD",6
1960,10,"NEW TORONTO",8
1960,10,"NEWMARKET",9
1960,10,"NIAGARA FALLS",44
1960,10,"NORTH BAY",22
1960,10,"OAKVILLE",11
1960,10,"ORILLIA",27
1960,10,"OSHAWA",53
1960,10,"OTTAWA",247
1960,10,"OWEN SOUND",17
1960,10,"PARRY SOUND",10
1960,10,"PEMBROKE",23
1960,10,"PERTH",9
1960,10,"PETERBOROUGH",35
1960,10,"PETROLIA",7
1960,10,"PICTON",8
1960,10,"PORT ARTHUR",30
1960,10,"PORT COLBORNE",16
1960,10,"PORT CREDIT",12
1960,10,"PORT HOPE",9
1960,10,"PRESTON",10
1960,10,"RENFREW",9
1960,10,"RICHMOND HILL",11
1960,10,"RIVERSIDE",8
1960,10,"SALTFLEET TWP",6
1960,10,"SANDWICH E TWP",8
1960,10,"SANDWICH W TWP",8
1960,10,"SARNIA",35
1960,10,"SAULT STE MARIE",72
1960,10,"SCARBOROUGH TWP",69
1960,10,"SCOTLAND",6
1960,10,"SIMCOE",14
1960,10,"SMITHS FALLS",10
1960,10,"ST CATHARINES",50
1960,10,"ST THOMAS",21
1960,10,"STAMFORD TWP",11
1960,10,"STIRLING",6
1960,10,"STONEY CREEK",7
1960,10,"STRATFORD",21
1960,10,"STRATHROY",6
1960,10,"STURGEON FALLS",8
1960,10,"SUDBURY",74
1960,10,"TECK TWP",14
1960,10,"TECUMSEH",6
1960,10,"THOROLD",12
1960,10,"TILLSONBURG",14
1960,10,"TIMMINS",21
1960,10,"TORONTO",1174
1960,10,"TORONTO TWP",14
1960,10,"TRENTON",6
1960,10,"VAL GAGNE",6
1960,10,"WAINFLEET TWP",6
1960,10,"WALLACEBURG",11
1960,10,"WATERLOO",13
1960,10,"WELLAND",32
1960,10,"WESTON",11
1960,10,"WHITBY",15
1960,10,"WINDSOR",134
1960,10,"WINGHAM",8
1960,10,"WOODSTOCK",17
1960,10,"YORK TWP",31
1960,9,"AJAX",7
1960,9,"ARNPRIOR",10
1960,9,"AYLMER",7
1960,9,"AZILDA",6
1960,9,"BARRIE",22
1960,9,"BELLEVILLE",30
1960,9,"BOWMANVILLE",8
1960,9,"BRACEBRIDGE",11
1960,9,"BRAMPTON",9
1960,9,"BRANTFORD",52
1960,9,"BRANTFORD TWP",6
1960,9,"BROCKVILLE",10
1960,9,"BURLINGTON",23
1960,9,"CALEDONIA",7
1960,9,"CARLETON PLACE",7
1960,9,"CHATHAM",18
1960,9,"CLINTON",6
1960,9,"COBOURG",8
1960,9,"COCHRANE",6
1960,9,"COLLINGWOOD",6
1960,9,"CONISTON",7
1960,9,"COPPER CLIFF",7
1960,9,"CORNWALL",33
1960,9,"DRYDEN",7
1960,9,"DUNDAS",18
1960,9,"DUNNVILLE",6
1960,9,"E YORK TWP",18
1960,9,"EASTVIEW",20
1960,9,"ELLIOT LAKE",8
1960,9,"ESPANOLA",6
1960,9,"ETOBICOKE TWP",41
1960,9,"EXETER",8
1960,9,"FERGUS",7
1960,9,"FORT ERIE",9
1960,9,"FORT WILLIAM",53
1960,9,"GALT",20
1960,9,"GEORGETOWN",7
1960,9,"GODERICH",7
1960,9,"GRANTHAM TWP",8
1960,9,"GRAVENHURST",12
1960,9,"GRIMSBY",15
1960,9,"GUELPH",48
1960,9,"HAMILTON",268
1960,9,"HANOVER",6
1960,9,"HAWKESBURY",12
1960,9,"HUNTSVILLE",11
1960,9,"KAPUSKASING",13
1960,9,"KENORA",12
1960,9,"KINGSTON",57
1960,9,"KIRKLAND LAKE",8
1960,9,"KITCHENER",69
1960,9,"LEAMINGTON",13
1960,9,"LEASIDE",10
1960,9,"LINDSAY",10
1960,9,"LONDON",131
1960,9,"LONG BRANCH",12
1960,9,"MARKHAM TWP",10
1960,9,"MATTAWA",6
1960,9,"MERRITTON",8
1960,9,"MIDLAND",6
1960,9,"MIMICO",23
1960,9,"N YORK TWP",57
1960,9,"NAPANEE",6
1960,9,"NEW LISKEARD",12
1960,9,"NEWMARKET",9
1960,9,"NIAGARA FALLS",48
1960,9,"NORTH BAY",31
1960,9,"OAKVILLE",18
1960,9,"ORILLIA",18
1960,9,"OSHAWA",47
1960,9,"OTTAWA",267
1960,9,"OWEN SOUND",28
1960,9,"PARIS",6
1960,9,"PARRY SOUND",8
1960,9,"PEMBROKE",16
1960,9,"PENETANGUISHENE",10
1960,9,"PETERBOROUGH",36
1960,9,"PICTON",8
1960,9,"PORT ARTHUR",41
1960,9,"PORT COLBORNE",19
1960,9,"PORT CREDIT",12
1960,9,"PORT HOPE",8
1960,9,"PRESTON",14
1960,9,"RENFREW",12
1960,9,"RICHMOND HILL",7
1960,9,"RIVERSIDE",7
1960,9,"SARNIA",30
1960,9,"SAULT STE MARIE",66
1960,9,"SCARBOROUGH TWP",75
1960,9,"SIMCOE",11
1960,9,"SMITHS FALLS",8
1960,9,"SMITHVILLE",7
1960,9,"ST CATHARINES",53
1960,9,"ST THOMAS",18
1960,9,"STAMFORD TWP",14
1960,9,"STRATFORD",23
1960,9,"STURGEON FALLS",9
1960,9,"SUDBURY",86
1960,9,"TECK TWP",10
1960,9,"THOROLD",10
1960,9,"TILLSONBURG",10
1960,9,"TIMMINS",27
1960,9,"TORONTO",1244
1960,9,"TORONTO TWP",16
1960,9,"TRAFALGAR TWP",7
1960,9,"TRENTON",15
1960,9,"VAUGHAN TWP",6
1960,9,"WALLACEBURG",10
1960,9,"WATERLOO",14
1960,9,"WELLAND",21
1960,9,"WESTON",15
1960,9,"WHITBY",10
1960,9,"WINDSOR",115
1960,9,"WINGHAM",10
1960,9,"WOODSTOCK",25
1960,9,"YORK TWP",42
1961,4,"AURORA",8
1961,4,"AYLMER",10
1961,4,"BARRIE",8
1961,4,"BELLEVILLE",16
1961,4,"BOWMANVILLE",7
1961,4,"BRAMPTON",9
1961,4,"BRANTFORD",39
1961,4,"BROCKVILLE",14
1961,4,"BURLINGTON",23
1961,4,"CHATHAM",29
1961,4,"CLINTON",6
1961,4,"COLLINGWOOD",6
1961,4,"CORNWALL",31
1961,4,"DUNDAS",12
1961,4,"E YORK TWP",10
1961,4,"EASTVIEW",20
1961,4,"ELLIOT LAKE",6
1961,4,"ETOBICOKE TWP",36
1961,4,"FORT ERIE",8
1961,4,"FORT FRANCES",8
1961,4,"FORT WILLIAM",27
1961,4,"GALT",11
1961,4,"GUELPH",27
1961,4,"HAMILTON",173
1961,4,"HAWKESBURY",9
1961,4,"HUNTSVILLE",6
1961,4,"INGERSOLL",6
1961,4,"KAPUSKASING",7
1961,4,"KENORA",6
1961,4,"KINGSTON",47
1961,4,"KITCHENER",56
1961,4,"LEAMINGTON",13
1961,4,"LEASIDE",7
1961,4,"LINDSAY",8
1961,4,"LONDON",110
1961,4,"MIDLAND",8
1961,4,"MIMICO",16
1961,4,"N YORK TWP",54
1961,4,"NEW TORONTO",7
1961,4,"NEWMARKET",9
1961,4,"NIAGARA FALLS",17
1961,4,"NORTH BAY",23
1961,4,"ORILLIA",8
1961,4,"OSHAWA",32
1961,4,"OTTAWA",191
1961,4,"OWEN SOUND",11
1961,4,"PARRY SOUND",6
1961,4,"PEMBROKE",11
1961,4,"PENETANGUISHENE",7
1961,4,"PERTH",10
1961,4,"PETERBOROUGH",20
1961,4,"PORT ARTHUR",36
1961,4,"PORT COLBORNE",15
1961,4,"PORT CREDIT",9
1961,4,"PORT DOVER",6
1961,4,"PORT HOPE",8
1961,4,"PRESCOTT",8
1961,4,"RENFREW",7
1961,4,"RICHMOND HILL",7
1961,4,"SALTFLEET TWP",6
1961,4,"SANDWICH W TWP",6
1961,4,"SARNIA",27
1961,4,"SAULT STE MARIE",38
1961,4,"SCARBOROUGH TWP",56
1961,4,"SIMCOE",14
1961,4,"SIOUX LOOKOUT",6
1961,4,"ST CATHARINES",55
1961,4,"ST THOMAS",22
1961,4,"STAMFORD TWP",6
1961,4,"STRATFORD",18
1961,4,"STRATHROY",6
1961,4,"SUDBURY",69
1961,4,"SWANSEA",6
1961,4,"TECK TWP",7
1961,4,"TILLSONBURG",10
1961,4,"TIMMINS",11
1961,4,"TORONTO",880
1961,4,"TORONTO TWP",11
1961,4,"TRENTON",16
1961,4,"WALKERTON",8
1961,4,"WALLACEBURG",7
1961,4,"WATERLOO",6
1961,4,"WELLAND",23
1961,4,"WESTON",13
1961,4,"WHITBY",11
1961,4,"WIDDIFIELD TWP",8
1961,4,"WINDSOR",99
1961,4,"WOODSTOCK",16
1961,4,"YORK TWP",18
1961,8,"ALEXANDRIA",8
1961,8,"AMHERSTBURG",6
1961,8,"BARRIE",13
1961,8,"BELLEVILLE",25
1961,8,"BOWMANVILLE",11
1961,8,"BRAMPTON",10
1961,8,"BRANTFORD",42
1961,8,"BROCKVILLE",22
1961,8,"BURLINGTON",19
1961,8,"CAMP BORDEN",9
1961,8,"CAMPBELLFORD",6
1961,8,"CHATHAM",22
1961,8,"COBOURG",10
1961,8,"COCHRANE",6
1961,8,"COLLINGWOOD",9
1961,8,"CORNWALL",31
1961,8,"DRESDEN",6
1961,8,"DRYDEN",12
1961,8,"DUNDAS",11
1961,8,"E YORK TWP",8
1961,8,"EASTVIEW",24
1961,8,"ELLIOT LAKE",11
1961,8,"ESPANOLA",7
1961,8,"ETOBICOKE TWP",40
1961,8,"FENELON FALLS",8
1961,8,"FORT FRANCES",6
1961,8,"FORT WILLIAM",43
1961,8,"GALT",18
1961,8,"GANANOQUE",6
1961,8,"GODERICH",9
1961,8,"GUELPH",37
1961,8,"HAMILTON",188
1961,8,"HAWKESBURY",14
1961,8,"KAPUSKASING",8
1961,8,"KENORA",10
1961,8,"KINGSTON",55
1961,8,"KITCHENER",46
1961,8,"LEAMINGTON",11
1961,8,"LINDSAY",12
1961,8,"LONDON",134
1961,8,"LONG BRANCH",7
1961,8,"MEAFORD",6
1961,8,"MIDLAND",7
1961,8,"MILTON",7
1961,8,"MIMICO",15
1961,8,"N YORK TWP",52
1961,8,"NAPANEE",9
1961,8,"NEW TORONTO",7
1961,8,"NEWMARKET",7
1961,8,"NIAGARA FALLS",24
1961,8,"NOELVILLE",7
1961,8,"NORTH BAY",35
1961,8,"OAKVILLE",12
1961,8,"ORILLIA",16
1961,8,"OSHAWA",35
1961,8,"OTTAWA",196
1961,8,"OWEN SOUND",23
1961,8,"PEMBROKE",23
1961,8,"PERTH",8
1961,8,"PETERBOROUGH",38
1961,8,"PICTON",8
1961,8,"PORT ARTHUR",44
1961,8,"PORT COLBORNE",8
1961,8,"PORT CREDIT",11
1961,8,"PORT HOPE",11
1961,8,"RENFREW",8
1961,8,"RICHMOND HILL",7
1961,8,"RIVERSIDE",7
1961,8,"SANDWICH E TWP",6
1961,8,"SANDWICH W TWP",8
1961,8,"SARNIA",25
1961,8,"SAULT STE MARIE",36
1961,8,"SCARBOROUGH TWP",75
1961,8,"SMITHS FALLS",11
1961,8,"ST CATHARINES",60
1961,8,"ST MARYS",7
1961,8,"ST THOMAS",16
1961,8,"STRATFORD",11
1961,8,"STRATHROY",9
1961,8,"STURGEON FALLS",11
1961,8,"SUDBURY",70
1961,8,"TECK TWP",15
1961,8,"THOROLD",10
1961,8,"TILLSONBURG",9
1961,8,"TIMMINS",35
1961,8,"TORONTO",833
1961,8,"TORONTO TWP",15
1961,8,"TRAFALGAR TWP",7
1961,8,"TRENTON",15
1961,8,"WALKERTON",6
1961,8,"WATERLOO",10
1961,8,"WELLAND",19
1961,8,"WESTON",10
1961,8,"WHITBY",8
1961,8,"WINDSOR",99
1961,8,"WOODSTOCK",11
1961,8,"YORK TWP",29
1961,12,"AURORA",9
1961,12,"BARRIE",12
1961,12,"BELLEVILLE",16
1961,12,"BOWMANVILLE",8
1961,12,"BRAMPTON",10
1961,12,"BRANTFORD",33
1961,12,"BROCKVILLE",18
1961,12,"BURLINGTON",18
1961,12,"CHATHAM",20
1961,12,"CLINTON",7
1961,12,"COLLINGWOOD",6
1961,12,"CORNWALL",26
1961,12,"DUNDAS",6
1961,12,"E YORK TWP",8
1961,12,"EASTVIEW",12
1961,12,"ELLIOT LAKE",9
1961,12,"ETOBICOKE TWP",28
1961,12,"FOREST",6
1961,12,"FORT WILLIAM",28
1961,12,"GALT",22
1961,12,"GANANOQUE",9
1961,12,"GUELPH",32
1961,12,"HAMILTON",165
1961,12,"HAWKESBURY",9
1961,12,"INGERSOLL",6
1961,12,"KAPUSKASING",7
1961,12,"KENORA",8
1961,12,"KINGSTON",36
1961,12,"KITCHENER",47
1961,12,"LEASIDE",6
1961,12,"LINDSAY",11
1961,12,"LONDON",105
1961,12,"LONG BRANCH",9
1961,12,"MIDLAND",6
1961,12,"MIMICO",17
1961,12,"N YORK TWP",47
1961,12,"NEWMARKET",6
1961,12,"NIAGARA FALLS",23
1961,12,"NORTH BAY",14
1961,12,"OAKVILLE",10
1961,12,"ORANGEVILLE",6
1961,12,"ORILLIA",9
1961,12,"OSHAWA",31
1961,12,"OTTAWA",183
1961,12,"OWEN SOUND",11
1961,12,"PARRY SOUND",10
1961,12,"PEMBROKE",14
1961,12,"PETERBOROUGH",28
1961,12,"PICTON",9
1961,12,"PORT ARTHUR",39
1961,12,"PORT COLBORNE",8
1961,12,"PORT CREDIT",6
1961,12,"PORT HOPE",10
1961,12,"PRESTON",13
1961,12,"RICHMOND HILL",9
1961,12,"SANDWICH W TWP",6
1961,12,"SARNIA",33
1961,12,"SAULT STE MARIE",32
1961,12,"SCARBOROUGH TWP",34
1961,12,"SIMCOE",7
1961,12,"SOUTH PORCUPINE",7
1961,12,"ST CATHARINES",36
1961,12,"ST THOMAS",19
1961,12,"STAMFORD TWP",9
1961,12,"STRATFORD",10
1961,12,"STURGEON FALLS",9
1961,12,"SUDBURY",61
1961,12,"TECK TWP",7
1961,12,"TILLSONBURG",8
1961,12,"TIMMINS",27
1961,12,"TORONTO",848
1961,12,"TORONTO TWP",9
1961,12,"TRENTON",17
1961,12,"WATERLOO",12
1961,12,"WELLAND",15
1961,12,"WHITBY",6
1961,12,"WIARTON",7
1961,12,"WIDDIFIELD TWP",6
1961,12,"WINDSOR",71
1961,12,"WOODSTOCK",10
1961,12,"YORK TWP",33
1961,2,"BARRIE",9
1961,2,"BELLEVILLE",11
1961,2,"BLENHEIM",8
1961,2,"BOWMANVILLE",6
1961,2,"BRANTFORD",20
1961,2,"BROCKVILLE",6
1961,2,"BURLINGTON",9
1961,2,"CHATHAM",25
1961,2,"COBOURG",6
1961,2,"CORNWALL",9
1961,2,"DELHI",8
1961,2,"E YORK TWP",8
1961,2,"EASTVIEW",8
1961,2,"ETOBICOKE TWP",17
1961,2,"FORT WILLIAM",15
1961,2,"GALT",7
1961,2,"GUELPH",13
1961,2,"HAMILTON",123
1961,2,"HAWKESBURY",6
1961,2,"KINGSTON",30
1961,2,"KITCHENER",31
1961,2,"LONDON",68
1961,2,"MIDLAND",6
1961,2,"MIMICO",12
1961,2,"N YORK TWP",28
1961,2,"NIAGARA FALLS",8
1961,2,"NORTH BAY",16
1961,2,"ORILLIA",10
1961,2,"OSHAWA",30
1961,2,"OTTAWA",97
1961,2,"OWEN SOUND",9
1961,2,"PEMBROKE",6
1961,2,"PETERBOROUGH",11
1961,2,"PORT ARTHUR",29
1961,2,"PORT COLBORNE",10
1961,2,"SARNIA",20
1961,2,"SAULT STE MARIE",33
1961,2,"SCARBOROUGH TWP",24
1961,2,"SIMCOE",10
1961,2,"ST CATHARINES",30
1961,2,"ST THOMAS",6
1961,2,"SUDBURY",40
1961,2,"TECK TWP",8
1961,2,"TIMMINS",12
1961,2,"TORONTO",595
1961,2,"TORONTO TWP",6
1961,2,"TRENTON",9
1961,2,"WALLACEBURG",7
1961,2,"WELLAND",13
1961,2,"WINDSOR",63
1961,2,"WOODSTOCK",11
1961,2,"YORK TWP",15
1961,1,"AYLMER",8
1961,1,"BARRIE",6
1961,1,"BELLEVILLE",15
1961,1,"BRANTFORD",17
1961,1,"BURLINGTON",13
1961,1,"CHATHAM",20
1961,1,"COCHRANE",6
1961,1,"CORNWALL",15
1961,1,"DELHI",6
1961,1,"ETOBICOKE TWP",12
1961,1,"FORT WILLIAM",14
1961,1,"GALT",14
1961,1,"GUELPH",14
1961,1,"HAMILTON",104
1961,1,"KINGSTON",20
1961,1,"KITCHENER",19
1961,1,"LEAMINGTON",6
1961,1,"LONDON",50
1961,1,"N YORK TWP",28
1961,1,"NIAGARA FALLS",13
1961,1,"NORTH BAY",11
1961,1,"ORILLIA",10
1961,1,"OSHAWA",22
1961,1,"OTTAWA",89
1961,1,"OWEN SOUND",8
